"bar_id"	"bar_name"	"bar_score"	"bar_phone"	"city"	"area"	"business"	"bar_address"	"tuan"	"juan"	"wai"	"bar_update_time"	"package_id"	"package_name"	"package_price"	"package_unit"	"activity"	"limit_price"	"market_price"	"sales_volume"	"sales_time_period"	"effective_start_date"	"effective_end_date"	"package_title"	"package_rule"	"id"	"item_name"	"item_price"	"item_unit"	"copies_nm"	"item_rule"
"1641244426"	"WOW酒馆（北京路店）"	"5.0"	"18502800168/16606646694"	"昆明"	"盘龙区"	"同德昆明广场"	"北京路金色年华广场2楼"	"团"	"券"	""	"2020-05-01 19:38:59"	"624200971"	"花酒斗酒系列乐享体验套餐"	"58.00"	"元"	"休闲娱乐团购老用户减19.4元"	"38.60"	"123.00"	"248"	"半年消费250"	"Dec 9, 2019 4:37:08 PM"	"Jan 9, 2021 11:59:59 PM"	"仅售58元，价值123元花酒斗酒系列乐享体验套餐！"	"本系列果酒为WOW特制而成，每种酒由12杯为一套，清爽可口，颜值炫目，且可自由组合搭配"	"113"	"青梅弄"	"98.00"	"元"	"1"	"以下项目5选1，不可重复选"
"1641244426"	"WOW酒馆（北京路店）"	"5.0"	"18502800168/16606646694"	"昆明"	"盘龙区"	"同德昆明广场"	"北京路金色年华广场2楼"	"团"	"券"	""	"2020-05-01 19:38:59"	"624200971"	"花酒斗酒系列乐享体验套餐"	"58.00"	"元"	"休闲娱乐团购老用户减19.4元"	"38.60"	"123.00"	"248"	"半年消费250"	"Dec 9, 2019 4:37:08 PM"	"Jan 9, 2021 11:59:59 PM"	"仅售58元，价值123元花酒斗酒系列乐享体验套餐！"	"本系列果酒为WOW特制而成，每种酒由12杯为一套，清爽可口，颜值炫目，且可自由组合搭配"	"111"	"红颜笑"	"98.00"	"元"	"1"	"以下项目5选1，不可重复选"
"1641244426"	"WOW酒馆（北京路店）"	"5.0"	"18502800168/16606646694"	"昆明"	"盘龙区"	"同德昆明广场"	"北京路金色年华广场2楼"	"团"	"券"	""	"2020-05-01 19:38:59"	"624200971"	"花酒斗酒系列乐享体验套餐"	"58.00"	"元"	"休闲娱乐团购老用户减19.4元"	"38.60"	"123.00"	"248"	"半年消费250"	"Dec 9, 2019 4:37:08 PM"	"Jan 9, 2021 11:59:59 PM"	"仅售58元，价值123元花酒斗酒系列乐享体验套餐！"	"本系列果酒为WOW特制而成，每种酒由12杯为一套，清爽可口，颜值炫目，且可自由组合搭配"	"114"	"黄非红"	"98.00"	"元"	"1"	"以下项目5选1，不可重复选"
"1641244426"	"WOW酒馆（北京路店）"	"5.0"	"18502800168/16606646694"	"昆明"	"盘龙区"	"同德昆明广场"	"北京路金色年华广场2楼"	"团"	"券"	""	"2020-05-01 19:38:59"	"624200971"	"花酒斗酒系列乐享体验套餐"	"58.00"	"元"	"休闲娱乐团购老用户减19.4元"	"38.60"	"123.00"	"248"	"半年消费250"	"Dec 9, 2019 4:37:08 PM"	"Jan 9, 2021 11:59:59 PM"	"仅售58元，价值123元花酒斗酒系列乐享体验套餐！"	"本系列果酒为WOW特制而成，每种酒由12杯为一套，清爽可口，颜值炫目，且可自由组合搭配"	"110"	"桃花醉"	"98.00"	"元"	"1"	"以下项目5选1，不可重复选"
"1641244426"	"WOW酒馆（北京路店）"	"5.0"	"18502800168/16606646694"	"昆明"	"盘龙区"	"同德昆明广场"	"北京路金色年华广场2楼"	"团"	"券"	""	"2020-05-01 19:38:59"	"624200971"	"花酒斗酒系列乐享体验套餐"	"58.00"	"元"	"休闲娱乐团购老用户减19.4元"	"38.60"	"123.00"	"248"	"半年消费250"	"Dec 9, 2019 4:37:08 PM"	"Jan 9, 2021 11:59:59 PM"	"仅售58元，价值123元花酒斗酒系列乐享体验套餐！"	"本系列果酒为WOW特制而成，每种酒由12杯为一套，清爽可口，颜值炫目，且可自由组合搭配"	"112"	"蓝颜痴"	"98.00"	"元"	"1"	"以下项目5选1，不可重复选"
"1641244426"	"WOW酒馆（北京路店）"	"5.0"	"18502800168/16606646694"	"昆明"	"盘龙区"	"同德昆明广场"	"北京路金色年华广场2楼"	"团"	"券"	""	"2020-05-01 19:38:59"	"624200971"	"花酒斗酒系列乐享体验套餐"	"58.00"	"元"	"休闲娱乐团购老用户减19.4元"	"38.60"	"123.00"	"248"	"半年消费250"	"Dec 9, 2019 4:37:08 PM"	"Jan 9, 2021 11:59:59 PM"	"仅售58元，价值123元花酒斗酒系列乐享体验套餐！"	"本系列果酒为WOW特制而成，每种酒由12杯为一套，清爽可口，颜值炫目，且可自由组合搭配"	"115"	"水果沙拉"	"25.00"	"元"	"1"	""
"1641244426"	"WOW酒馆（北京路店）"	"5.0"	"18502800168/16606646694"	"昆明"	"盘龙区"	"同德昆明广场"	"北京路金色年华广场2楼"	"团"	"券"	""	"2020-05-01 19:38:59"	"624587912"	"网红野格红牛洋酒单瓶小食超值套餐"	"198.00"	"元"	"减20元"	"178.00"	"293.00"	"145"	"半年消费153"	"Dec 11, 2019 9:45:16 AM"	"May 9, 2021 11:59:59 PM"	"仅售198元，价值293元网红野格红牛洋酒单瓶小食超值套餐！"	""	"127"	"可乐"	"32.00"	"元"	"1"	"以下项目5选1，不可重复选"
"1641244426"	"WOW酒馆（北京路店）"	"5.0"	"18502800168/16606646694"	"昆明"	"盘龙区"	"同德昆明广场"	"北京路金色年华广场2楼"	"团"	"券"	""	"2020-05-01 19:38:59"	"624587912"	"网红野格红牛洋酒单瓶小食超值套餐"	"198.00"	"元"	"减20元"	"178.00"	"293.00"	"145"	"半年消费153"	"Dec 11, 2019 9:45:16 AM"	"May 9, 2021 11:59:59 PM"	"仅售198元，价值293元网红野格红牛洋酒单瓶小食超值套餐！"	""	"124"	"红茶"	"40.00"	"元"	"1"	"以下项目5选1，不可重复选"
"1641244426"	"WOW酒馆（北京路店）"	"5.0"	"18502800168/16606646694"	"昆明"	"盘龙区"	"同德昆明广场"	"北京路金色年华广场2楼"	"团"	"券"	""	"2020-05-01 19:38:59"	"624587912"	"网红野格红牛洋酒单瓶小食超值套餐"	"198.00"	"元"	"减20元"	"178.00"	"293.00"	"145"	"半年消费153"	"Dec 11, 2019 9:45:16 AM"	"May 9, 2021 11:59:59 PM"	"仅售198元，价值293元网红野格红牛洋酒单瓶小食超值套餐！"	""	"126"	"雪碧"	"40.00"	"元"	"1"	"以下项目5选1，不可重复选"
"1641244426"	"WOW酒馆（北京路店）"	"5.0"	"18502800168/16606646694"	"昆明"	"盘龙区"	"同德昆明广场"	"北京路金色年华广场2楼"	"团"	"券"	""	"2020-05-01 19:38:59"	"624587912"	"网红野格红牛洋酒单瓶小食超值套餐"	"198.00"	"元"	"减20元"	"178.00"	"293.00"	"145"	"半年消费153"	"Dec 11, 2019 9:45:16 AM"	"May 9, 2021 11:59:59 PM"	"仅售198元，价值293元网红野格红牛洋酒单瓶小食超值套餐！"	""	"123"	"红牛"	"40.00"	"元"	"1"	"以下项目5选1，不可重复选"
